business_area_key,province_name,city_name,district_name,province_code,city_code,district_code,city_tier,city_cluster,area_id_local,area_name,description,mall_count,total_store_count,total_brand_score,max_brand_score,has_outlet,mall_codes,level,tags
河北省_承德市_平泉市__1,河北省,承德市,平泉市,130000,130800.0,130881.0,,,1,平泉中心广场商圈,以平泉市中心广场及兴平商业街为核心，聚集了大都市商城等商业设施，位于城市传统商业中心地带，周边人流密集，为本地居民主要购物区域。,1,0,0,0,False,MALL_7518D7DF,district_center,购物|住宅
河北省_承德市_平泉市__2,河北省,承德市,平泉市,130000,130800.0,130881.0,,,2,八沟大街商圈,依托八沟大街主干道形成的主要商业带，涵盖华晨购物中心和尚品汇欢乐广场，地处城市南北向交通要道，连接老城区与北部拓展区，具备较强商业辐射力。,2,0,0,0,False,MALL_87885A7D|MALL_DA4B2F57,district_center,购物|住宅
河北省_承德市_平泉市__3,河北省,承德市,平泉市,130000,130800.0,130881.0,,,3,水泉北路商圈,位于平泉市西部水泉北路沿线，以大富豪商城为代表，服务于周边居住区，属区域性基础商业配套，满足日常消费需求。,1,0,0,0,False,MALL_B5661E67,community,住宅|购物
河北省_承德市_平泉市__4,河北省,承德市,平泉市,130000,130800.0,130881.0,,,4,渝州中路商圈,坐落于渝州中路主干道上的老赔购物中心所在片区，临近城市行政与生活功能区，服务范围覆盖中部居住组团，属社区型商业节点。,1,0,0,0,False,MALL_227316F0,community,住宅|购物
河北省_承德市_承德县__1,河北省,承德市,承德县,130000,130800.0,130821.0,,,1,下板城中心商圈,位于承德县下板城镇核心区域，以板城大街为主线，集中分布多个商业设施，包括华时悦里购物中心、卓越商场、北雁商城、中心广场地下商城、泰和商城、旺源商城等，构成县城最主要的商业集聚区。,6,0,0,0,False,MALL_D130445A|MALL_1F05464D|MALL_46CD15BC|MALL_90DEDD91|MALL_9E630ED0|MALL_7535B799,district_center,购物|住宅
河北省_承德市_承德县__2,河北省,承德市,承德县,130000,130800.0,130821.0,,,2,迎宾路商圈,位于迎宾路沿线，以万荣商业广场为核心，地处城区主干道入口区域，具备交通与门户优势，形成独立的商业节点。,1,0,0,0,False,MALL_51FC39C9,district_center,购物|住宅
河北省_承德市_承德县__3,河北省,承德市,承德县,130000,130800.0,130821.0,,,3,西大街商圈,位于下板城镇西部的板城西大街，以金三角商场为代表，服务周边居民区，形成区域性商业配套。,1,0,0,0,False,MALL_6A4B9736,district_center,购物|住宅
河北省_承德市_承德县__4,河北省,承德市,承德县,130000,130800.0,130821.0,,,4,新兴大街商圈,位于新吉路与新兴大街交叉口附近，以中百购物广场为标志，覆盖城区北部生活片区，是北部居民的主要购物场所。,1,0,0,0,False,MALL_39A60B7D,district_center,购物|住宅
河北省_承德市_滦平县__1,河北省,承德市,滦平县,130000,130800.0,130824.0,,,1,滦平县城中心商圈,覆盖滦平县城区核心区域，包含北雁商城、滨河商业广场和05鑫港B17，三者地理位置相邻，集中在县城北部主干道沿线，构成县域主要商业集聚区。,3,0,0,0,False,MALL_7A5A809B|MALL_E8297705|MALL_6CBCD644,district_center,购物|住宅
河北省_承德市_滦平县__2,河北省,承德市,滦平县,130000,130800.0,130824.0,,,2,虎什哈镇商圈,位于滦平县南部的虎什哈镇，以华林商场为核心，服务周边乡镇居民，是县域南部的重要商业节点。,1,0,0,0,False,MALL_68AB94AE,community,购物|住宅
河北省_承德市_滦平县__3,河北省,承德市,滦平县,130000,130800.0,130824.0,,,3,巴克什营镇商圈,位于滦平县东南部的巴克什营镇，依托金山岭商住广场内的贵族商场，服务于本地居民及往来旅客，具有区域型商业功能。,1,0,0,0,False,MALL_C4521701,community,购物|住宅
河北省_承德市_滦平县__4,河北省,承德市,滦平县,130000,130800.0,130824.0,,,4,安匠乡商圈,位于滦平县中东部安匠乡附近，以东营商场为代表，辐射周边农村地区，属于典型乡镇级商业点。,1,0,0,0,False,MALL_66F56D39,community,
河北省_承德市_隆化县__1,河北省,承德市,隆化县,130000,130800.0,130825.0,,,1,隆化镇中心商圈,位于隆化县核心城区隆化镇，集中分布多个主要商场，包括万和隆商场、万和隆购物城、双龙商城、宏信商城、平云商城、恒地购物中心、时代广场和龙骧商厦，构成县城最密集的商业聚集区。,8,0,0,0,False,MALL_DA94E648|MALL_D1A57752|MALL_09352E8B|MALL_A9AEA838|MALL_AD861124|MALL_4138A825|MALL_689C9FA6|MALL_B3A64C59,district_center,购物|住宅
河北省_承德市_隆化县__2,河北省,承德市,隆化县,130000,130800.0,130825.0,,,2,建设南街商圈,沿建设南街分布的商业节点，包含千润购物广场和恒地购物中心，虽部分商场位于主中心边缘，但形成街道级商业带。,2,0,0,0,False,MALL_1340BC1B|MALL_4138A825,district_center,购物|住宅
河北省_承德市_隆化县__3,河北省,承德市,隆化县,130000,130800.0,130825.0,,,3,韩麻营-天隆商圈,位于隆化县北部韩麻营镇附近，以天隆商厦为核心，服务北部区域居民，地理位置远离县城中心，自成一体。,1,0,0,0,False,MALL_1C447BEF,community,购物|住宅
河北省_承德市_隆化县__4,河北省,承德市,隆化县,130000,130800.0,130825.0,,,4,张三营-金满商圈,位于隆化县西部张三营镇周边，以金满商城为主要商业设施，辐射西部乡镇区域，位置偏西且独立于城区。,1,0,0,0,False,MALL_2BBB1872,community,购物|住宅
河北省_承德市_隆化县__5,河北省,承德市,隆化县,130000,130800.0,130825.0,,,5,蓝旗-玉龙商圈,位于隆化县东部蓝旗镇附近，依托玉龙商城形成东部乡镇级商业中心，距离县城较远，服务于东部片区。,1,0,0,0,False,MALL_68EE75C0,community,购物|住宅
河北省_承德市_隆化县__6,河北省,承德市,隆化县,130000,130800.0,130825.0,,,6,唐三营-富强商圈,位于隆化县西北部唐三营镇区域，富强购物中心为该片区主要商业载体，地理位置偏远，独立服务西北乡镇。,1,0,0,0,False,MALL_B1B1C125,community,购物|住宅
河北省_承德市_隆化县__7,河北省,承德市,隆化县,130000,130800.0,130825.0,,,7,汤头沟-诚信商圈,位于隆化县南部汤头沟镇，诚信购物中心是当地主要零售场所，远离县城中心，构成南部乡镇商业节点。,1,0,0,0,False,MALL_83880B92,community,购物|住宅
河北省_承德市_鹰手营子矿区__1,河北省,承德市,鹰手营子矿区,130000,130800.0,130804.0,,,1,鹰城大街商圈,位于鹰手营子矿区核心区域鹰城大街沿线，集中分布多家传统商场，包括大龙商场、百货商场及营子区中心商贸城，是该区主要的商业聚集带。,3,0,0,0,False,MALL_49058EF1|MALL_1F659BB4|MALL_DE5A9769,district_center,购物|住宅
河北省_沧州市_东光县__1,河北省,沧州市,东光县,130000,130900.0,130923.0,,,1,东光城区核心商圈,以东光县城区中心为主要范围，涵盖东兴路与茧城大街交汇区域的商业集聚区，包括东光信誉楼商厦和东祥商厦，是县城内传统且主要的商业活动集中地带。,2,4,3,3,False,MALL_BD22525B|MALL_4CD5CB85,district_center,购物|住宅
河北省_沧州市_东光县__2,河北省,沧州市,东光县,130000,130900.0,130923.0,,,2,东光城南商圈,位于东光县城区南部，覆盖南吴路与新阳大街交叉口附近区域，以丽缘商场为代表，服务城南居民，商业聚集度相对较低，属区域性基础商业配套。,1,0,0,0,False,MALL_9F86CBB9,community,住宅|购物
河北省_沧州市_东光县__3,河北省,沧州市,东光县,130000,130900.0,130923.0,,,3,东光城东边缘商圈,地处东光县东部外围区域，靠近乡道交汇处，包含圣祥商城和晨光商厦，位置偏僻，商业规模小，主要服务于周边乡镇及农村市场，属于边缘型分散商业节点。,2,0,0,0,False,MALL_D00C972D|MALL_D6D373FE,community,购物|住宅
河北省_沧州市_任丘市__1,河北省,沧州市,任丘市,130000,130900.0,130982.0,,,1,裕华中路商圈,位于任丘市核心主干道裕华中路沿线，集中了京开购物商城、任丘购物商城、燕春楼商贸中心、百货商场、蕾莎·汇生活等多个商业设施，是任丘市区传统且密集的商业聚集区。,5,0,0,0,False,MALL_2F35927D|MALL_81916CCF|MALL_691EB592|MALL_B4A3EE96|MALL_BBEF8B04,district_center,购物|住宅
河北省_沧州市_任丘市__2,河北省,沧州市,任丘市,130000,130900.0,130982.0,,,2,会战道商圈,以会战道为核心轴线，涵盖乐购、友聚福达商城、百货大楼等商场，连接城市东西向交通要道，形成贯穿城区的商业带，具备较强的人流集散能力。,3,0,0,0,False,MALL_04BC2F7B|MALL_4FCAAFFB|MALL_9B117423,district_center,购物|住宅
河北省_沧州市_任丘市__3,河北省,沧州市,任丘市,130000,130900.0,130982.0,,,3,京开道商圈,沿京开道分布，包括佰胜、尚座、东凉供销社综合商场等，地处城市南北主干道，毗邻多个居民区和行政单位，构成任丘市中部重要的生活配套商业带。,3,0,0,0,False,MALL_F12F1051|MALL_9860A6E9|MALL_920A91A4,district_center,购物|住宅
河北省_沧州市_任丘市__4,河北省,沧州市,任丘市,130000,130900.0,130982.0,,,4,北站西路商圈,围绕北站西路与昆仑南道交叉区域，汇聚任丘万达广场、华北石油购物广场等大型商业项目，是近年来新兴的城市级商业中心，具有较强的辐射力。,2,0,0,0,False,MALL_0EAEA2ED|MALL_3060CF33,district_center,购物|住宅|交通枢纽
河北省_沧州市_任丘市__5,河北省,沧州市,任丘市,130000,130900.0,130982.0,,,5,城东片区商圈,位于任丘市区东部，包含兴达商城和香港商贸城，服务东关及周边社区，商业密度相对较低，但承担区域性生活消费功能。,2,0,0,0,False,MALL_EF2BA9C1|MALL_C146A2B1,community,住宅|购物
河北省_沧州市_任丘市__6,河北省,沧州市,任丘市,130000,130900.0,130982.0,,,6,外围城镇商圈,位于任丘市下辖乡镇，如辛中驿镇的大超商贸城，远离主城区，服务于本地乡镇居民，属于县域边缘型商业节点。,1,0,0,0,False,MALL_2DD6093A,community,购物|住宅|批发市场
河北省_沧州市_任丘市__7,河北省,沧州市,任丘市,130000,130900.0,130982.0,,,7,城北独立商业点,位于任丘北部铁林地区，仅有铁林百货商场，地理位置偏北，远离市中心商圈集群，为独立布局的社区型商业设施。,1,0,0,0,False,MALL_189E52ED,community,住宅|购物
河北省_沧州市_任丘市__8,河北省,沧州市,任丘市,130000,130900.0,130982.0,,,8,南部专业市场点,位于城区南部陵城镇区域，仅有陵城兄弟电器，属单一业态的专业卖场，位置较偏，独立成点，不具备集群效应。,1,0,0,0,False,MALL_E810561B,community,购物|住宅
河北省_沧州市_任丘市__9,河北省,沧州市,任丘市,130000,130900.0,130982.0,,,9,燕山南道延伸带,位于燕山南道沿线，阳光商城坐落于此，处于城市南部边缘，临近住宅区，形成局部生活配套商业点。,1,0,0,0,False,MALL_6EFFB8B3,community,住宅|购物
河北省_沧州市_南皮县__1,河北省,沧州市,南皮县,130000,130900.0,130927.0,,,1,南皮城区中心商圈,位于南皮县主城区核心区域，涵盖光明中路沿线的信和商厦与天宏购物广场，地处迎宾南大街与光明中路交叉口附近，是县城内商业聚集度最高的片区。,2,15,4,4,False,MALL_8419A80B|MALL_F847850E,district_center,购物|住宅
河北省_沧州市_南皮县__2,河北省,沧州市,南皮县,130000,130900.0,130927.0,,,2,潞灌镇商圈,位于南皮县潞灌镇凤翔村，以三龙购物中心为代表，服务于周边乡镇居民，属于乡镇级商业节点。,1,0,0,0,False,MALL_C8F7FAE0,community,购物|住宅
河北省_沧州市_南皮县__3,河北省,沧州市,南皮县,130000,130900.0,130927.0,,,3,辛霞路外围商圈,位于南皮县辛霞路与805县道交汇区域，晨光商厦坐落于此，地理位置偏外围，服务城郊及过境交通沿线人群。,1,0,0,0,False,MALL_9D1B2402,community,住宅|购物
河北省_沧州市_吴桥县__1,河北省,沧州市,吴桥县,130000,130900.0,130928.0,,,1,桑园镇中心商圈,位于吴桥县桑园镇核心区域，集中了腾辉商厦、百货广场及周边多个商场，地处长江路与太行道、昆仑道交汇地带，是县城内商业密度最高的片区。,7,2,2,1,False,MALL_7EAD91DC|MALL_F83C56AC|MALL_125623C0|MALL_CA13EDC7|MALL_AC099BA5|MALL_91AAD3C5|MALL_F617B7EA,district_center,购物|住宅
河北省_沧州市_吴桥县__2,河北省,沧州市,吴桥县,130000,130900.0,130928.0,,,2,安陵镇商圈,覆盖安陵镇区域的供销商场，服务于安陵镇及周边居民，位置相对独立，远离县城主城商业集聚区。,1,0,0,0,False,MALL_C5E09546,community,住宅|购物
河北省_沧州市_吴桥县__3,河北省,沧州市,吴桥县,130000,130900.0,130928.0,,,3,于集镇商圈,位于于集镇南徐王村的顺利购物商场，服务乡镇本地消费群体，地理位置偏东，独立成片。,1,0,0,0,False,MALL_8AA520BB,community,购物|住宅
河北省_沧州市_吴桥县__4,河北省,沧州市,吴桥县,130000,130900.0,130928.0,,,4,淮河西路商圈,位于淮河西路与昆仑道交叉口附近，以京东服务为代表，地处城区西部交通节点，具备一定区位辐射能力。,1,0,0,0,False,MALL_5D4E3589,community,住宅|交通枢纽
河北省_沧州市_吴桥县__5,河北省,沧州市,吴桥县,130000,130900.0,130928.0,,,5,385省道沿线商圈,位于385省道南侧的女儿红商场，属交通干道沿线商业点，服务于过境客流及周边村落。,1,0,0,0,False,MALL_2F4FAF67,community,交通枢纽|购物
河北省_沧州市_孟村回族自治县__1,河北省,沧州市,孟村回族自治县,130000,130900.0,130930.0,,,1,孟村县城中心商圈,以孟村回族自治县城区核心商业路段团结路与民族大街交汇区域为核心，覆盖名信商贸城和孟村盐百商厦购物中心，是县域内主要的商业集聚区。,2,0,0,0,False,MALL_9985D493|MALL_71CF284D,district_center,购物|住宅
河北省_沧州市_新华区__1,河北省,沧州市,新华区,130000,130900.0,130902.0,,,1,新华路商圈,以新华东路和维明路交汇区域为核心，覆盖意明购物中心、智慧广场等商业项目，地处新华区传统商业中心，交通便利，人流密集，具备较强的商业集聚效应。,2,3,3,3,False,MALL_04088130|MALL_CB1EE9E1,district_center,购物|住宅
河北省_沧州市_新华区__2,河北省,沧州市,新华区,130000,130900.0,130902.0,,,2,解放中路商圈,位于解放中路沿线，以意明东体商厦为代表，毗邻城市主干道，周边居民区密集，是新华区较早发展的商业节点之一，具备一定本地消费基础。,1,0,0,0,False,MALL_06362C20,district_center,购物|住宅
河北省_沧州市_新华区__3,河北省,沧州市,新华区,130000,130900.0,130902.0,,,3,永济东路商圈,分布于永济东路沿线，以正信楼商厦为主要载体，辐射周边居住区，属于区域性商业配套，服务范围集中于东部片区居民。,1,0,0,0,False,MALL_6820A900,community,住宅|购物
河北省_沧州市_新华区__4,河北省,沧州市,新华区,130000,130900.0,130902.0,,,4,东风西路商圈,位于东风西路118号，聚集狮城商场及狮城商场北楼，形成小型商业集群，地理位置靠近铁路西街，服务于西部城区日常消费需求。,2,0,0,0,False,MALL_5A1AAEC8|MALL_BF290671,district_center,购物|住宅
河北省_沧州市_沧县__1,河北省,沧州市,沧县,130000,130900.0,130921.0,,,1,杜生镇商圈,以杜生镇商贸街为核心，覆盖镇级商业服务的微型商圈，代表商场为信源商厦，是本地居民日常消费的主要场所。,1,2,2,2,False,MALL_6AF4D6F5,community,购物|住宅
河北省_沧州市_沧县__2,河北省,沧州市,沧县,130000,130900.0,130921.0,,,2,李寨线-283省道交叉口商圈,位于李寨线与283省道交叉区域，依托交通节点形成的乡镇边缘商业点，以工贸商场为代表，商业活跃度较低。,1,0,0,0,False,MALL_E7969437,community,购物|住宅
河北省_沧州市_沧县__3,河北省,沧州市,沧县,130000,130900.0,130921.0,,,3,明珠生态新城商圈,围绕明珠生态新城布局的新兴社区型商业节点，以明珠商贸城为代表，目前商业配套尚不成熟。,1,0,0,0,False,MALL_B1E8CD3C,community,住宅|购物|批发市场
河北省_沧州市_沧县__4,河北省,沧州市,沧县,130000,130900.0,130921.0,,,4,杜林回族乡商圈,位于沧河路与市场街交汇处附近，服务于杜林回族乡及周边村落的区域性商业点，以杜林供销商场为代表。,1,0,0,0,False,MALL_D725F4BB,community,住宅|购物
河北省_沧州市_沧县__5,河北省,沧州市,沧县,130000,130900.0,130921.0,,,5,307国道沿线商圈,沿307国道分布的交通导向型乡镇商业节点，以琪发商厦为代表，主要服务过境客流及周边农村消费。,1,0,0,0,False,MALL_1E73B16E,community,交通枢纽|购物|住宅
河北省_沧州市_河间市__1,河北省,沧州市,河间市,130000,130900.0,130984.0,,,1,河间老城中心商圈,位于河间市老城区核心地带，集中分布于瀛州镇城垣中路与京开北大街附近，涵盖信发商厦、信誉楼百货、同创商业广场、红太阳购物广场和蓝天商城等多个商业设施，是本地传统商业聚集区。,5,8,5,5,False,MALL_206E6B6C|MALL_34B3FC06|MALL_16A39D4B|MALL_C757FE70|MALL_715FBE87,district_center,购物|住宅
河北省_沧州市_河间市__2,河北省,沧州市,河间市,130000,130900.0,130984.0,,,2,河间东部新城商圈,位于河间市东部扩展区域，以嘉和商城为核心，地处北石槽开发区大河路一带，代表城市向东发展方向的新兴商业节点。,1,0,0,0,False,MALL_9A73743D,district_center,购物|住宅
河北省_沧州市_河间市__3,河北省,沧州市,河间市,130000,130900.0,130984.0,,,3,河间南部乡镇商圈,覆盖河间市南部及周边乡镇的分散型商业点，包括米各庄镇、故仙镇等区域的华燕商厦、建军楼商场、故仙镇商贸中心和隆昌商厦，服务于乡镇居民日常消费。,4,0,0,0,False,MALL_DED46457|MALL_121F9935|MALL_CE2F2C02|MALL_1A188D22,community,购物|住宅
河北省_沧州市_河间市__4,河北省,沧州市,河间市,130000,130900.0,130984.0,,,4,河间西南工业区商圈,位于河间市西南方向，临近沧保路与兴龙街交叉口，以物美购物广场为代表，服务于周边工业区及交通干线沿线的消费人群。,1,0,0,0,False,MALL_A0325001,community,购物|住宅
河北省_沧州市_河间市__5,河北省,沧州市,河间市,130000,130900.0,130984.0,,,5,河间东南商贸走廊商圈,沿331省道与教育大街延伸的东南向发展带，包含同信购物中心和尚品商城，构成连接城乡的商贸走廊，具备一定零售与服务配套功能。,2,1,1,1,False,MALL_0720AD4B|MALL_F9E93A15,district_center,购物|住宅
河北省_沧州市_泊头市__1,河北省,沧州市,泊头市,130000,130900.0,130981.0,,,1,解放路商圈,以解放东路与解放西路沿线为核心，覆盖泊头市传统商业中心区域，聚集了多个老牌商厦与百货商场，是市区主要的零售和生活消费集中地。,5,3,3,1,False,MALL_026124BC|MALL_D24E8519|MALL_318CE293|MALL_E07AF1BE|MALL_1F1D6028,district_center,购物|住宅
河北省_沧州市_泊头市__2,河北省,沧州市,泊头市,130000,130900.0,130981.0,,,2,红旗大街商圈,位于红旗大街与胜利东路交叉口附近，依托华联生活超市等社区型商业设施，服务周边居民区，属于区域性生活配套商业节点。,1,1,1,1,False,MALL_E4D2EC85,community,住宅|购物
河北省_沧州市_泊头市__3,河北省,沧州市,泊头市,130000,130900.0,130981.0,,,3,城北平安大街商圈,分布于平安大街与北环路、人民路等交汇区域，包含泊头市产业商贸城和隆福商场，地处城市北部发展带，具有一定批发与综合商贸功能。,2,0,0,0,False,MALL_BB38D2E3|MALL_B7523D9A,district_center,购物|批发市场|住宅
河北省_沧州市_泊头市__4,河北省,沧州市,泊头市,130000,130900.0,130981.0,,,4,交河镇商圈,位于泊头市下辖的交河镇，以百花商城为代表，服务于乡镇本地居民，属于县域次级商业节点。,1,0,0,0,False,MALL_698CACD4,community,购物|住宅
河北省_沧州市_泊头市__5,河北省,沧州市,泊头市,130000,130900.0,130981.0,,,5,齐桥镇商圈,位于泊头市齐桥镇境内，依托阿步购物中心服务乡镇消费群体，属于偏远乡镇级零售点。,1,0,0,0,False,MALL_9EC49C59,community,购物|住宅
河北省_沧州市_泊头市__6,河北省,沧州市,泊头市,130000,130900.0,130981.0,,,6,城西迎宾路商圈,位于338国道与迎宾路交叉口附近，以联众商厦为代表，地处城乡结合部，具有一定的交通导向型商业特征。,1,0,0,0,False,MALL_1FAF6EFF,district_center,购物|住宅
河北省_沧州市_泊头市__7,河北省,沧州市,泊头市,130000,130900.0,130981.0,,,7,城东新区商圈,位于东固路与府前大街交叉口附近，靠近城市东部新兴居住区，新世纪超市为该区域主要商业配套之一。,1,0,0,0,False,MALL_6F9CDCA9,community,住宅|购物
河北省_沧州市_海兴县__1,河北省,沧州市,海兴县,130000,130900.0,130924.0,,,1,海兴中心商圈,以海政路与兴盛街、兴融街交汇区域为核心，聚集了义信商厦、供销商场、华丽商场、天嘉商厦和金元宝购物商场等多个传统商业节点，构成海兴县城区主要的商业活动中心。,5,1,1,1,False,MALL_0D9D9972|MALL_D515935A|MALL_30DED531|MALL_44A80B42|MALL_9C1C1721,district_center,购物|住宅
河北省_沧州市_献县__1,河北省,沧州市,献县,130000,130900.0,130929.0,,,1,新华路商圈,以新华路为核心街道，聚集了泰昌购物及其分期项目，同时涵盖周边主要商业节点，是献县城区内较为集中的商业区域。,4,1,1,1,False,MALL_AC341086|MALL_660AA61D|MALL_DCBCA1C7|MALL_7A809D3F,district_center,购物|住宅
河北省_沧州市_献县__2,河北省,沧州市,献县,130000,130900.0,130929.0,,,2,本斋路商圈,位于本斋路沿线，以明珠商贸大世界为代表，地处交叉路口附近，具备一定区位集聚效应，形成区域性商业节点。,1,0,0,0,False,MALL_509DECE7,district_center,购物|批发市场|住宅
河北省_沧州市_献县__3,河北省,沧州市,献县,130000,130900.0,130929.0,,,3,育才路商圈,位于城区西部育才路一带，以银都荟为标志，独立分布，远离其他商场群，构成城西方向的单一商业点。,1,0,0,0,False,MALL_040EE71D,community,购物|住宅
河北省_沧州市_献县__4,河北省,沧州市,献县,130000,130900.0,130929.0,,,4,泊淮路商圈,位于泊淮路附近，距离城区中心较远，以鑫汇商城为唯一代表，地理位置孤立，自成一个边缘型商业片区。,1,0,0,0,False,MALL_D2BEBA15,community,住宅|购物
河北省_沧州市_盐山县__1,河北省,沧州市,盐山县,130000,130900.0,130925.0,,,1,盐山城区中心商圈,位于盐山县主城区核心区域，集中了多个传统商业设施，包括百货大楼、中心街商场等，地处振华大街、迎宾路周边，是县城主要的商业聚集区。,5,0,0,0,False,MALL_2129D16B|MALL_0F9B2758|MALL_28C848EE|MALL_1E7AAFCC|MALL_FCD864BA,district_center,购物|住宅
河北省_沧州市_盐山县__2,河北省,沧州市,盐山县,130000,130900.0,130925.0,,,2,东堤城商圈,位于盐山县东部靖远东路与338国道交汇区域，以东堤城百汇为核心，地理位置相对独立，服务于东部新兴居住区或交通节点周边消费人群。,1,0,0,0,False,MALL_D9D92239,community,住宅|购物
河北省_沧州市_盐山县__3,河北省,沧州市,盐山县,130000,130900.0,130925.0,,,3,庆云镇商圈,位于盐山县下辖的庆云镇，以庆云百货大楼为主要商业载体，服务镇域范围内的居民，属于县域内具有区域辐射能力的重点乡镇商业中心。,1,0,0,0,False,MALL_8FD60887,community,购物|住宅
河北省_沧州市_盐山县__4,河北省,沧州市,盐山县,130000,130900.0,130925.0,,,4,韩集商圈,位于盐山县韩集镇附近，以韩集商厦为核心，覆盖北环街与十字街交叉区域，服务于韩集及周边乡镇居民，属于县域北部的重要乡镇级商业节点。,1,0,0,0,False,MALL_04E49FB7,community,购物|住宅
河北省_沧州市_盐山县__5,河北省,沧州市,盐山县,130000,130900.0,130925.0,,,5,滕千路商圈,位于滕千路沿线，集中了富旺商厦和晨光商厦，地处盐山县南部交通干道旁，依托道路通达性形成区域性商业集聚，主要服务沿线居民和过境客流。,2,0,0,0,False,MALL_AFEB90DE|MALL_BC1BC175,community,购物|住宅
河北省_沧州市_肃宁县__1,河北省,沧州市,肃宁县,130000,130900.0,130926.0,,,1,肃宁城东商圈,以华斯生活购物广场和肃宁华斯国际裘皮城为核心，位于肃宁县城东部，毗邻裘都金街和状元大道，是依托皮革特色产业形成的商业集聚区。,2,0,0,0,False,MALL_3BCC385B|MALL_1425A6F7,district_center,购物|住宅|批发市场
河北省_沧州市_肃宁县__2,河北省,沧州市,肃宁县,130000,130900.0,130926.0,,,2,肃宁老城中心商圈,覆盖靖宁街、清源街及石坊路一带，聚集耀华购物中心、诚信商贸、靖宁商城和站式购物商场，地处城区传统商业主轴，服务本地居民日常消费。,4,0,0,0,False,MALL_A6B65EE8|MALL_44E701D1|MALL_31037EE8|MALL_0D5DA1F7,district_center,购物|住宅
河北省_沧州市_肃宁县__3,河北省,沧州市,肃宁县,130000,130900.0,130926.0,,,3,肃宁状元大道商圈,位于状元大道沿线，以琨阳购物广场为主要载体，连接尚村与城区核心段，形成贯通东西的新兴商业节点。,1,0,0,0,False,MALL_0ACD7376,district_center,购物|住宅
河北省_沧州市_运河区__1,河北省,沧州市,运河区,130000,130900.0,130903.0,,,1,新华路商圈,以新华路为主线，集中分布多个传统商厦和购物中心，包括华北商厦、同天购物中心及其周边附属商业体，是运河区核心商业带。,8,0,0,0,False,MALL_480478E5|MALL_7B9EE7CA|MALL_71644A54|MALL_50617649|MALL_E34932DF|MALL_F632D4B2|MALL_D4495E37|MALL_1C05F2FE,district_center,购物|住宅
河北省_沧州市_运河区__2,河北省,沧州市,运河区,130000,130900.0,130903.0,,,2,同天-狮城商圈,围绕同天购物中心及狮城广场形成的西部核心商圈，涵盖多个紧密相邻的商业项目，位于朝阳街与解放西路一带，是区域性消费中心。,5,0,0,0,False,MALL_FBC4B42C|MALL_C49CBE12|MALL_A63B94D3|MALL_0B39AE82|MALL_F8CBC91B,district_center,购物|住宅
河北省_沧州市_运河区__3,河北省,沧州市,运河区,130000,130900.0,130903.0,,,3,光荣路-金街商圈,位于光荣路与金街步行街交汇区域，聚集上海广场等商业节点，靠近市中心传统步行街区，具备较强人流集聚效应。,1,0,0,0,False,MALL_42ACFB09,district_center,购物|餐饮夜生活|住宅
河北省_沧州市_运河区__4,河北省,沧州市,运河区,130000,130900.0,130903.0,,,4,浮阳大道商圈,位于浮阳北大道与新华路交叉口附近，以人民商坊为代表，辐射周边居民区，形成次级商业中心。,1,0,0,0,False,MALL_08492115,district_center,住宅|购物
河北省_沧州市_运河区__5,河北省,沧州市,运河区,130000,130900.0,130903.0,,,5,永安南大道商圈,位于城市南部新兴发展区域，以吾悦广场为核心，地处交通主干道交叉口，服务南部城区及周边居住组团。,1,0,0,0,False,MALL_B2FFCBBA,district_center,购物|住宅
河北省_沧州市_运河区__6,河北省,沧州市,运河区,130000,130900.0,130903.0,,,6,黄河西路商圈,沿黄河西路分布，以悦港城生活广场为标志，覆盖西部城区生活配套需求，定位社区型商业中心。,1,0,0,0,False,MALL_A3A7ACC8,community,住宅|购物
河北省_沧州市_运河区__7,河北省,沧州市,运河区,130000,130900.0,130903.0,,,7,太原路商圈,位于运河区北部太原路沿线，以沧州东塑明珠商贸城为主要载体，主打批发零售与大众消费结合的商业模式。,1,0,0,0,False,MALL_CF847E99,district_center,购物|批发市场|住宅
河北省_沧州市_运河区__8,河北省,沧州市,运河区,130000,130900.0,130903.0,,,8,清池南大道商圈,依托清池南大道主轴线，以沧州信誉楼商厦为核心，服务于城市东部片区，具有较强区域辐射能力。,1,0,0,0,False,MALL_016561A7,district_center,购物|住宅
河北省_沧州市_运河区__9,河北省,沧州市,运河区,130000,130900.0,130903.0,,,9,御河路商圈,位于御河路沿线，以理享山28号商场为代表，服务于周边中高端住宅区，属社区级商业补充节点。,1,0,0,0,False,MALL_C9C570E8,community,住宅|购物
河北省_沧州市_运河区__10,河北省,沧州市,运河区,130000,130900.0,130903.0,,,10,宝利商厦商圈,依附于宝利商厦建筑体内，以小叶子青少儿购物中心为特色，定位垂直细分市场，体量较小但功能明确。,1,0,0,0,False,MALL_D758DB71,community,购物|住宅
河北省_沧州市_青县__1,河北省,沧州市,青县,130000,130900.0,130922.0,,,1,新华路商圈,以新华路沿线为核心，集中分布多个主要商业体，包括信发商厦、信誉楼百货、同聚祥购物广场及天鸿商场等，构成青县核心商业集聚区。,6,0,0,0,False,MALL_3B655791|MALL_E0FF1805|MALL_909231F1|MALL_91AA3F43|MALL_3EA20492|MALL_AE454107,district_center,购物|住宅
