uuid,brand,name,chosen_mall_id,confidence,reason
ac6f2cc1-3d6a-4547-949e-516c672998f2,Li Auto,理想汽车郑州经开零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
d73ba580-8ca5-4197-976f-ab5ae1713def,Li Auto,理想汽车南阳北京大道零售中心,none,low,门店位于南阳市卧龙区，候选商场中仅万悦城同在南阳市但距离7.8公里较远，且城市匹配标记为false；其余候选均在不同城市，距离超过100公里不适用。门店名称无明确商场词匹配，综合考虑无合适候选。
c5c5be00-48b4-4992-a5eb-f739537d7e3c,Li Auto,理想汽车洛阳涧西零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
efa7fa63-b0e4-43b2-a42f-43a09d119ec2,Li Auto,理想汽车漯河湘江西路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
c2d79060-b553-45a2-b670-5db2d8689508,Li Auto,理想汽车开封金明大道零售中心,none,low,门店位于开封市，所有候选商场均在郑州市，城市不匹配且距离过远（约49-56公里），不符合同城匹配要求
f1be9c0c-0303-47bd-ab83-a128c237e45e,Li Auto,理想汽车郑州高新零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
096d2b29-ed7d-45c5-8777-7018f4289f0b,Li Auto,理想汽车信阳南京大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
b1252b20-b87f-49d0-b21d-97c2f0b2095a,Li Auto,理想汽车商丘梁园零售中心,none,low,候选商场中唯一同城的MALL_00230距离门店5.7公里，且其名称'UDV 河南商丘正弘汇'与门店名称'理想汽车商丘梁园零售中心'无直接关联，地址也不匹配；其他候选商场均在不同城市，距离过远
64009e3a-e519-4aca-bec3-899a8e66e4c7,Li Auto,理想汽车郑州南三环零售中心,none,low,门店名称和地址均未提及丹尼斯百货，距离较远(8.7公里)，虽然同城但缺乏品牌入驻和地理位置关联证据
3465fe85-dc57-4cc8-874a-da78cb28476e,Li Auto,理想汽车郑州省汽贸零售中心,none,low,门店地址明确指向'省汽贸中心'，候选商场丹尼斯百货距离11.8公里且品牌类型不匹配，没有合适的商场候选
eca53689-ca09-4992-86e3-83dd32f9921c,Li Auto,理想汽车驻马店开源大道零售中心,MALL_00712,medium,城市匹配且距离较近（2.5公里），但商场名称与门店名称无直接关联，且门店地址未提及该商场
36a23767-7af7-4c85-9447-d755ec53d035,Li Auto,理想汽车宜昌西陵发展大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
710e8185-e4a5-4241-8406-816b025b9f49,Li Auto,理想汽车襄阳钻石大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
6f8f43a7-4b49-4827-87f5-f9d7db721e24,Li Auto,理想汽车孝感孝汉大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
6ccfd7c7-70c6-46d8-9417-36cbc08c928c,Li Auto,理想汽车荆州荆沙大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
d794bc48-bad1-4f82-935d-9cc399d78a9d,Li Auto,理想汽车武汉白沙洲零售中心,none,low,门店地址明确指向'智电新能源汽车产业园'，而非传统购物中心。候选商场距离较远(8-12公里)，且名称中无'白沙洲'相关关键词，品牌入驻可能性低。
23da2376-ff5f-4a47-8797-09147035d9ee,Li Auto,理想汽车武汉东西湖零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
8e1ece29-133d-4640-bc53-53e6b03bbea7,Li Auto,理想汽车荆门国际汽车城零售中心,none,low,门店地址明确指向'荆门国际汽车城'，而候选商场是'万达广场(漳河店)'，两者品牌、名称和定位完全不同。虽然同城且距离较近(8.1公里)，但汽车零售中心与购物广场的业态差异太大，不匹配。
749c4746-6b9a-4252-a91e-7d27c2fd3e3d,Li Auto,理想汽车武汉光谷一路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
2e58e147-9e99-4a2d-bd1b-64e10f6c1984,Li Auto,理想汽车湘潭九华汽车大世界零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
c9810f95-2910-4fe2-833a-86a7b5c97371,Li Auto,理想汽车长沙岳麓区阳光100零售中心,none,low,门店位于岳麓区，候选商场星沙万象汇距离过远（约19公里），且区域不匹配。门店名称中的'阳光100'与候选商场名称无关联，品牌匹配度低
110791b2-5e35-4cf1-aeeb-187134be62ca,Li Auto,理想汽车长沙雀园路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
0d7c344b-fed5-461f-ab53-c08dd7a006e8,Li Auto,理想汽车长沙中南汽车城零售中心,MALL_00814,medium,品牌匹配为Li Auto，距离较近(2.6km)，同城匹配。但门店名称明确指向'中南汽车城'而非'星沙万象汇'，地址区域不完全一致，故置信度为中等
0838acfe-98ca-46bf-854c-549e0b173e47,Li Auto,理想汽车长沙望城金星北路零售中心,none,low,候选商场位于星沙区，与门店所在的望城区距离较远（20公里），且商场名称'星沙万象汇'与门店名称'金星北路零售中心'无关联，品牌和地址信息也不匹配
a6c40669-6155-4c62-9753-c38ed60a418e,Li Auto,理想汽车广州荔湾零售中心,none,low,门店名称和地址中均无商场名称匹配，候选商场距离过远（20km+），且品牌为汽车零售中心可能独立选址而非入驻商场
d8a13acf-1260-45c4-97b1-a26536f83aa8,Li Auto,理想汽车东莞南城莞太路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
ea399c9c-1bd6-448f-ac39-d559320ebcdc,Li Auto,理想汽车佛山顺德大良广珠路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
b191f4f1-fb9a-49a3-b3c5-5ff52dbe84e3,Li Auto,理想汽车揭阳环市北路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
1a183b58-db38-4047-a0ec-0810bbb8cd35,Li Auto,理想汽车佛山海八路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
f005d7f5-1646-40a1-be36-422efd30b05c,Li Auto,理想汽车广州花都零售中心,none,low,门店位于花都区，距离最近的候选商场超过22公里，且候选商场名称与门店地址区域不匹配，无直接关联证据
01cf2daa-a73e-4636-a6b3-7b9b9291b55e,Li Auto,理想汽车广州天河广园路零售中心,none,low,门店位于天河区广园路，候选商场云门New Park距离13.6公里过远，永旺梦乐城(新塘店)距离25.7公里更远且位于新塘，与门店所在区域不匹配。门店名称和地址均未提及候选商场，无合适匹配。
3519ff7f-e707-4b5e-948a-7d2154816093,Li Auto,理想汽车潮州潮安零售中心,none,low,门店位于潮州市潮安区，所有候选商场均不在同一城市（揭阳、汕头、梅州、漳州），距离最近的揭阳榕城万达广场也超过20公里，不符合同城匹配要求。
c6af28c4-bb9f-4c32-981b-00a518f69383,Li Auto,理想汽车珠海香洲零售中心,none,low,候选商场位于斗门区，距离门店23.98公里过远，且门店位于香洲区，区域不匹配。商场名称'万达广场'与门店名称'零售中心'无关联，品牌'Li Auto'也非该商场典型租户。
24ef054f-f431-42df-b543-f36a913995a7,Li Auto,理想汽车东莞厚街零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
a3739830-047e-48d0-a91a-69513a7fc8ed,Li Auto,理想汽车深圳宝安西乡零售中心,none,low,门店位于宝安区西乡，但所有候选商场距离过远（最近约25公里），且商场名称和地址均无关联。门店地址明确指向独立建筑而非商场内部。
2234f52d-0f6a-4f1e-b263-4dc7fac42551,Li Auto,理想汽车广州黄埔科学城零售中心,none,high,门店地址明确指向'黄埔大悦汇'商场，但候选商场的名称均不包含该关键词，且距离较远（超过16公里），无法匹配
a88879fe-f0e6-4b70-85c5-72e5d2055be7,Li Auto,理想汽车佛山南海平洲零售中心,none,low,门店位于佛山市南海区平洲，候选商场中距离最近的千灯湖环宇城约2.6公里，但名称和地址均无明显关联。其他商场距离更远且无品牌匹配证据，无法确认具体归属商场。
2f2691e4-5fec-4960-8e36-fc43212fa587,Li Auto,理想汽车佛山顺德陈村零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
738d2f78-a5c3-493b-b56c-62df0f501c39,Li Auto,理想汽车广州番禺大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
9a76afeb-4370-4719-a628-be604cf403a3,Li Auto,理想汽车南山嘉进隆零售中心店,none,low,门店地址明确指向'嘉进隆汽车城'，但候选商场名称中均无相关关键词，且距离最近商场(茂业天地)也有18.7公里，品牌为汽车零售中心与候选商场类型不匹配
62cd93a7-23e0-4fba-9a97-1b63fe1a2642,Li Auto,理想汽车深圳福田竹子林零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
98f436bc-b7aa-432a-963d-ad947d68864f,Li Auto,理想汽车广州白云大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
6faf3d3d-f5b0-4ebb-a333-b6427fd19bb1,Li Auto,理想汽车惠州汝湖零售中心,none,low,门店地址明确位于惠城区汝湖镇高速出口处，而候选商场港惠购物中心距离14公里过远，不符合零售中心通常位于商场内的特征，且品牌门店多为独立展厅而非商场店铺
3bd32e26-7cf7-48ed-904b-ca4582959d22,Li Auto,理想汽车中山彩虹大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
67d0f945-a825-4fb6-a837-6146c94f3760,Li Auto,理想汽车玉林万达零售中心,MALL_00411,high,门店地址明确位于玉林万达广场，且候选商场万达广场(玉林店)名称匹配，距离仅72米，城市一致，品牌和位置高度吻合
b5b22125-fc80-497b-b692-95167d720828,Li Auto,理想汽车南宁荟聚零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
29ba584a-8bd9-4bc1-bdc9-0e4b37db9efc,Li Auto,理想汽车南宁白沙大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
0707553f-6caa-4a5b-aff4-ea294cc68ade,Li Auto,理想汽车桂林灵川八里七路零售中心,none,high,门店地址明确位于桂林灵川八里七路的中通新能源汽车文化城，而候选商场距离门店较远（最近约11公里），且名称、地址均无匹配，没有合适的候选商场
5ca6ee31-f291-4e0c-8b68-f0ec0ae4b07e,Li Auto,理想汽车南宁南站大道零售中心,none,low,候选商场位于青秀区，与门店所在的江南区距离较远（21公里），且商场名称'龙湖南宁青秀天街'与门店名称'理想汽车南宁南站大道零售中心'无品牌或位置关联
2d8bf9e7-4534-4774-8c4f-0d00df8d4340,Li Auto,理想汽车南宁秀厢大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
9d2eaf79-eb47-4e54-acf3-7876b6892b7b,Li Auto,理想汽车三亚吉阳综合零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
9ad77e16-cf9c-41b9-acd4-ad20f944bd7d,Li Auto,理想汽车重庆八公里零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
150baec2-4cbf-4c3d-a1df-a4d587d8ac53,Li Auto,理想汽车重庆红锦大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
522b7b63-30df-486e-96f8-8a91233ed52d,Li Auto,理想汽车重庆永川零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
03553891-e976-4c0e-87a4-3a89c7fd3c0d,Li Auto,理想汽车重庆汽博零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
b58be97b-b2d9-482b-ad7b-14ce91f317e6,Li Auto,理想汽车德阳零售中心,none,low,门店位于德阳市旌阳区，但唯一德阳候选商场距离11.4公里过远，其余候选均位于成都且距离超过49公里，城市不匹配且距离超出合理范围
16f105cd-22fb-4f81-b18e-bf1331665fa7,Li Auto,理想汽车南充江东大道零售中心,none,low,门店品牌'理想汽车'为汽车零售中心，而候选商场'王府井广场'为百货商场，业态不匹配；虽然同在南充市且距离3公里尚可，但地址中无商场相关词且门店类型为独立店铺
b17bb561-d7dc-4ed7-b168-150cbdcd0055,Li Auto,理想汽车泸州零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
c60dd9e0-8a59-44ee-9b55-eef49cf17f71,Li Auto,理想汽车绵阳经开机场路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
da7da90f-3e26-4fb5-8075-d96cd34f5689,Li Auto,理想汽车眉山零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
317206a4-ab5f-4bcc-8fcc-307e3dc7cb97,Li Auto,理想汽车绵阳永兴零售中心,none,low,门店位于绵阳市安州区，所有候选商场都在德阳或成都，城市不匹配且距离过远（最近39公里），没有合适的候选商场
50e0c5c0-6c51-43ed-91c5-3813e2d409dd,Li Auto,理想汽车成都羊西零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
ef3e3819-8a35-4702-a9af-ff310622a8a1,Li Auto,理想汽车成都五龙山零售中心,none,low,门店位于新都区五龙山路，所有候选商场距离均在11-21公里之外，位置过远。门店名称中的'五龙山'与候选商场名称无关联，且品牌'Li Auto'为汽车零售中心，与候选商场的购物中心业态可能不匹配。
f52b956f-b238-43a6-bed7-0e4f3b0640f8,Li Auto,理想汽车成都锦江大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
4359805b-195c-4ccc-9238-439fa69dd2c7,Li Auto,理想汽车乐山长青路零售中心,none,low,所有候选商场均位于其他城市（眉山、成都、自贡），与门店所在城市（乐山）不匹配，且距离过远（55-110公里），不符合门店-商场匹配要求
7f2c5f2f-4bcb-4f0f-8dc1-121aaa5a8b1a,Li Auto,理想汽车成都龙潭零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
14278298-e4d1-47a9-9c24-9214279c9e43,Li Auto,理想汽车自贡零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
02f50da9-2381-4ea4-94a7-f2d2981e38ee,Li Auto,理想汽车成都高新机场路零售中心,MALL_00749,high,门店地址位于高新区火车南站西路，距离环球中心仅3.9公里，是候选中最接近的商场。城市匹配且品牌为汽车零售，通常位于独立店铺或大型商业体附近，环球中心作为大型商业综合体符合定位。
9e024f87-aade-4f72-87c6-533c905eaa65,Li Auto,理想汽车成都天府111零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
5101b7ca-0a8f-4559-a304-1eaacae0b4f2,Li Auto,理想汽车成都麓山大道零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
bcfa0ed9-5c89-4d9a-a7c1-4262b4124e4d,Li Auto,理想汽车遵义董公寺零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
fd0aae92-2fa9-4f7e-af89-e35dbaa5931d,Li Auto,理想汽车贵阳孟关零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
a2eaf8dd-3479-4be8-bba4-fc83053d6148,Li Auto,理想汽车遵义忠庄零售中心,none,low,门店位于遵义市红花岗区，最近候选商场'吾悦广场'距离2.35公里但城市未匹配；其他候选距离过远（10公里以上）或位于贵阳，不符合同城要求
6b7b25e2-3419-4023-acc5-66dd03d78e94,Li Auto,理想汽车昆明园博零售中心,MALL_00744,medium,品牌匹配度低（理想汽车通常在独立门店），但距离较近（1.5公里）、城市一致，且门店名称含'零售中心'可能位于购物中心，商场名称'购物公园'与汽车展示厅有一定兼容性
3955577f-5546-47b8-a299-26141a2107a9,Li Auto,理想汽车曲靖三江大道零售中心,MALL_00012,medium,门店位于曲靖市，距离曲靖麒麟万达广场仅1.8公里，城市匹配且距离最近；但门店名称无明确商场词，且品牌为汽车零售中心，可能独立存在
a2a94e74-1fcb-4db7-b320-5c4612dac3aa,Li Auto,理想汽车昆明公园1903零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
8529f653-44c4-4eb9-9714-21a907818503,Li Auto,理想汽车西安量子晨零售中心,none,low,门店地址明确指向量子晨步行街，而候选商场名称均不包含量子晨相关信息。距离最近的MOMOPARK艺术购物中心距离3.9公里，西安西咸吾悦广场距离14.4公里过远，且无品牌入驻或名称关联证据
8b3aedca-9f22-4916-9ca6-65043d185ff6,Li Auto,理想汽车西安浐灞零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
7dae52fd-e1b0-424e-ae81-563b9c746ac8,Li Auto,理想汽车西安高新零售中心,none,low,门店位于雁塔区沣惠南路，品牌为理想汽车零售中心。候选商场MOMOPARK距离4.2公里，西安西咸吾悦广场距离7.2公里，均较远且名称/地址无直接关联。门店类型为商场店但无明确匹配线索，故无合适候选。
ceb1c7d9-4269-4b70-8db4-e03d8870128c,Li Auto,理想汽车西安灞桥零售中心,none,low,门店位于灞桥区东三环与南三环交汇处，而候选商场MOMOPARK距离11.3公里，西咸吾悦广场距离21.6公里，均过远；且商场名称与门店地址中的'灞桥东城汽车主题公园'无关联，品牌也无明确匹配
39974733-9aea-4e2a-b465-661d586bd3d3,Li Auto,理想汽车渭南高新零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
d302bfc9-347d-4094-a669-7f72bc221378,Li Auto,理想汽车汉中吾悦广场零售展厅,MALL_00526,high,门店名称和地址均明确包含'吾悦广场'，与候选商场'吾悦广场(汉中店)'品牌完全匹配，且同城距离仅1公里，城市和区级信息一致
18d9a114-b114-4e29-9a14-c46407d1a0ab,Li Auto,理想汽车汉中天汉大道零售中心,none,low,门店位于汉中市汉台区，而唯一同城候选商场'吾悦广场(汉中店)'距离3.4公里，但城市匹配标记为false且品牌名称中无商场词。其他候选商场均在不同城市，距离超过130公里，不符合匹配条件。
2d68cfee-838a-4c6a-b3e2-fa0e9aa63f46,Li Auto,理想汽车西安经开零售中心,none,low,品牌为理想汽车零售中心，但候选商场名称和地址均不匹配。MOMOPARK艺术购物中心和西安西咸吾悦广场距离门店超过12公里，且位于不同区域（未央区 vs 西咸新区），距离过远不符合零售中心常选址。
2bde7a23-6e47-4f78-8f24-fb20fe57b5a2,Li Auto,理想汽车西安未央北辰大道零售中心,none,high,门店地址明确位于未央区欧亚一路，而候选商场MOMOPARK和西咸吾悦广场距离较远（13-18公里），且未在未央区，地理位置不匹配
cc57d29c-b947-414a-a691-7c17f29a6733,Li Auto,理想汽车西安长安零售中心,none,low,门店位于长安区东长安街，与候选商场距离较远（8-17公里），且门店名称和地址中未包含候选商场名称，品牌匹配度不足
45ea0240-1f45-4db7-a2a5-c24041f1687b,Li Auto,理想汽车西安西三环零售中心,none,low,门店地址在西三环与石化大道东北角（未央区），而候选商场距离较远（7.9公里和13.5公里），且商场名称与门店地址无直接关联，品牌专营店通常位于汽车商圈而非购物中心，无合适匹配
6bfd6b99-3be0-4b71-bf41-9fa3075c39b4,Li Auto,理想汽车西宁金岛汽车城零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
bb15256b-9765-4f8d-a4dd-87748a916181,Li Auto,理想汽车银川金凤零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
7947c5d5-7bcd-4764-b21e-87545b8e03f0,Li Auto,理想汽车银川德胜零售中心,none,high,门店位于贺兰县工业园区，地址明确为独立位置而非商场内；所有候选商场距离较远（6.7-300公里），且均未匹配到贺兰县区域；门店名称'零售中心'暗示其为独立门店而非商场专柜
0f90197e-0df3-4be5-bbeb-d9862f179c2f,Li Auto,理想汽车乌鲁木齐市经开综合中心,MALL_00356,medium,门店名称含'经开'，地址位于头屯河经济开发区，与万达广场乌鲁木齐经开区店名称和区域高度匹配，距离仅2.8公里，但城市匹配字段为false
e35e2651-3450-41f8-ac42-ccbd63a63abc,Li Auto,理想汽车乌鲁木齐水磨沟区友好汽车城零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
8500630e-3ed0-4061-a0bc-f7cdc161954b,Li Auto,理想汽车孝义市府前街零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
ab9d8e64-11f0-495b-bf46-d93405bfa8ae,Li Auto,理想汽车临汾尧都秦蜀路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
a2acb69a-e71b-45fb-a5a9-fb4d6bc69bfe,Li Auto,理想汽车大连虹城路零售中心,none,low,门店位于甘井子区虹城路，两个候选商场距离较远（11.9km和26.1km），且商场名称与门店地址区域不匹配，无直接关联证据
a35ab54c-9b3d-442f-b329-5539548cdca6,Li Auto,理想汽车鹿城零售中心,none,low,门店位于鹿城区，而候选商场分别位于瓯海区和龙湾区，区域不匹配。虽然城市相同，但距离较远（5km和17km），且门店名称和地址中未提及候选商场品牌。
7984f6fa-27cb-427d-9901-0f53de10e232,Li Auto,理想汽车金华永康康庄路零售中心,,error,error: Expecting value: line 1 column 1 (char 0)
46e8c547-5cc9-4bcb-8dff-0b08e3bdcd3b,Li Auto,理想汽车怀化永通汽车城零售中心,none,low,候选商场为万达广场，与门店名称中的'永通汽车城'不匹配。虽然城市匹配且距离较近(1.4km)，但品牌和商场类型不符，理想汽车通常入驻汽车城而非购物中心
e38973a8-a026-49fc-943a-6c6e3aae3485,Li Auto,理想汽车北京顺义高丽营交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
78f537bb-26f9-482c-b42b-33ea8d665fe8,Li Auto,天津滨海第五大街临时交付中心,none,low,门店名称为'临时交付中心'且地址为独立门牌号，不属于商场内部店铺。候选商场距离均在28公里以上，过远且无品牌关联证据。
9ba16894-8e92-4d01-b39a-cb3764742736,Li Auto,理想汽车邯郸经开交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
20484222-3144-4b49-82df-7d76a169d229,Li Auto,理想汽车保定竞秀交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
d966f542-5b4c-4cea-bbb3-7e52f937ab30,Li Auto,理想汽车廊坊新源道交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
853b3275-bb1c-4a34-8765-9c8e19a6980c,Li Auto,理想汽车秦皇岛经开交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
f2c3ea07-88cd-4f69-bb04-4554d5af6cd4,Li Auto,理想汽车唐山开平交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
0906d3a0-3d94-43de-b299-c42c532536d8,Li Auto,理想汽车承德狮子园临时交付中心,none,low,所有候选商场均不匹配：城市不一致（门店在承德，候选在北京/唐山），距离过远（140-155公里），且商场名称与汽车交付中心业务无关
9406d30a-2847-4bcd-a551-ef44cb72f45a,Li Auto,理想汽车石家庄高新交付中心,none,low,门店地址明确位于高新区方亿电子科技园，而候选商场勒泰中心距离13公里且位于不同区域，品牌为汽车交付中心而非商场零售店，无合理匹配依据
6c089d50-3a83-46ff-96e7-204d02374096,Li Auto,理想汽车大同庞大临时交付中心,none,low,门店位于大同市平城区，而所有候选商场均在呼和浩特市，城市不匹配且距离过远（最近商场距离7.8公里，但城市不匹配）。门店地址明确指向'庞大汽车文化园林广场'，并非候选商场中的任何一家。
205a9014-4c74-42bb-b3b2-d17dd80adf0f,Li Auto,理想汽车太原小店交付中心,none,high,门店明确位于'山西汇众汽车家园内'，这是一个独立的汽车销售园区而非购物中心。所有候选商场距离较远（7.7-14.5公里），且城市匹配度低，与汽车交付中心的定位不符
1dda9902-7988-4b8a-a609-ff0a4f9a77a1,Li Auto,理想汽车通辽科尔沁创业大道临时交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
339d1712-4827-44a5-855c-22cfd28a01ad,Li Auto,理想汽车鞍山铁西交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
4eea0bba-2572-4705-b4ab-ba0efa0c5c7d,Li Auto,理想汽车沈阳大东交付中心,none,low,门店位于大东区，但候选商场分别为沈北新区和太原街，行政区不匹配；门店为汽车交付中心，与购物商场业态差异大；距离较远（12-17公里），无明显关联证据
ecd0b025-eeae-486c-ab8e-c23023737366,Li Auto,理想汽车大连甘井子交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
3b1c6b19-4f4a-429e-86cc-e24bdb62d32c,Li Auto,理想汽车长春汽开交付中心,none,low,门店为理想汽车交付中心，地址位于汽车经济开发区捷达大路，属于专业汽车服务场所而非商场零售店。候选商场均为购物中心，距离较远（5-17公里），且品牌和功能定位不匹配，无合适候选。
37bcd99a-66c7-4263-9bde-4a5b70c56e71,Li Auto,理想汽车哈尔滨南岗交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
f32b38b7-19c1-44b4-a829-fd069f1a4452,Li Auto,理想汽车大庆安萨路临时交付中心,none,low,门店位于大庆市高新区，而所有候选商场中只有大庆市的三个距离较近（5.7-23.2公里），但门店名称明确为'临时交付中心'且品牌为理想汽车，属于汽车销售服务场所，与购物中心业态不匹配。哈尔滨的两个商场距离过远（130+公里）且城市不同。
481d5124-6281-4235-9a78-3d6954d1eb8e,Li Auto,理想汽车上海浦东交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
2e47690c-2a94-4838-9a37-dd4b530a3983,Li Auto,理想汽车徐州铜山交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
09a495f5-d3f4-44e4-9391-656d229e6000,Li Auto,理想汽车南通崇川交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
748ef886-72ce-4f48-8450-fbee87dbd569,Li Auto,理想汽车南京雨花台交付中心,none,low,门店地址位于雨花台区，而候选商场均在15公里外的建邺区/新街口区域，距离过远（15-19公里）；门店名称为交付中心而非商场店铺，与购物中心业态不匹配；无品牌关联或名称相似性
2f65485c-161b-416d-99b5-1ab963a4669f,Li Auto,理想汽车常州武进交付中心,none,low,候选商场距离过远(18.3公里)，且品牌'理想汽车'为汽车交付中心，与百货商场类型不匹配
17eb7141-bffe-4b35-920b-38ee6521beb6,Li Auto,理想汽车苏州相城交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
c67b6c96-5832-41ff-b98b-9076004c9a15,Li Auto,理想汽车扬州江都交付中心,none,low,门店位于扬州江都区，所有候选商场距离过远（17-30公里），且城市区域不匹配（候选商场主要位于扬州市区、镇江、泰州），无法满足理想汽车交付中心的商场匹配需求
29b20c35-63ab-47fe-87f6-9047e00bea4f,Li Auto,理想汽车无锡锡山交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
f3910540-68e8-4492-95a4-f46925dc268f,Li Auto,理想汽车淮安清江浦临时交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
d44547e6-9632-41c3-8a0c-6406e952261a,Li Auto,理想汽车杭州萧山交付中心,none,low,门店为汽车交付中心，名称和品牌均不匹配商场业态；候选商场距离较远（10-35公里），且无地址或品牌关联证据
ca21f8cd-7a88-4423-9d8e-2a42315dcd1f,Li Auto,理想汽车杭州拱墅交付中心,none,low,门店位于拱墅区沈半路，而候选商场均在滨江和余杭区，距离过远（14-20公里），且门店名称为交付中心而非商场店铺，品牌定位不符
be365454-b86e-4606-a072-b46aecea1a4b,Li Auto,理想汽车嘉兴秀洲交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
8e4e29be-2059-4a25-816e-eb4d8553f59e,Li Auto,理想汽车绍兴越城交付中心,none,low,品牌为汽车交付中心，与商场业态不匹配；候选商场距离过远（26公里），远超正常商场服务范围；尽管城市匹配，但业态和距离均不合适
24ee1bc7-8cd8-46d6-b9ad-f119e2bb4a51,Li Auto,理想汽车台州路桥交付中心,none,low,门店位于路桥区迎宾大道，而候选商场在椒江区，距离超过13公里且不在同一行政区，品牌为汽车交付中心与购物商场业态不匹配
b7673153-db6c-4dca-b24b-6a96edce17d5,Li Auto,理想汽车宁波鄞州交付中心,none,low,门店品牌'Li Auto'为汽车交付中心，与候选商场'银泰百货'业态不匹配；地址距离较远(6.4公里)；虽城市匹配但无品牌关联证据
f2148234-9e9f-4118-9c7e-682d5f471d81,Li Auto,理想汽车金华金东交付中心,none,low,门店为汽车交付中心，名称和地址中无商场相关词汇；所有候选商场距离较远（最近5.7公里），且城市区域不匹配（门店在金东区，候选在市区或其他城市）
30d4501e-e306-4f51-9487-6895bb11fea2,Li Auto,理想汽车合肥包河交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
04b6352d-2cb2-4a18-92de-ecc79690e393,Li Auto,理想汽车合肥肥东交付中心,none,low,门店为汽车交付中心，地址明确在肥东县包公大道与护城路交口，而候选商场均为市区购物中心，距离过远（13-20公里），且类型不匹配，没有合适的商场对应
3f127788-1e11-4422-bdf5-4900e8710746,Li Auto,理想汽车漳州龙文临时交付中心,none,low,候选商场距离门店3.5公里较远，且门店名称为'临时交付中心'，品牌'Li Auto'通常为独立展厅而非商场内店铺，地址无明确商场关联，匹配度低
ce3db820-c5eb-40c8-84f3-6ebb58f364ea,Li Auto,理想汽车福州青口交付中心,,error,error: Expecting value: line 1 column 1 (char 0)
